titulo,A Palo Seco,Aguapé,Alucinação,Amor de Perdição,Amor e Crime,Apenas Um Rapaz Latino Americano,Arte Final,Até Amanhã,Ate Mais Ver,Baihuno,Balada de Madame Frigidaire,Balada do Amor,Bebelo,Beijo Molhado,Bel Prazer,Bossa Em Palavrões,Brasileiramente Linda,Brincando Com a Vida,Brotinho de Bambu,Canção de Gesta de Um Trovador Eletrônico,Carisma,Caso Comum de Trânsito,Clamor No Deserto,Comentários a Respeito de John,Como Nossos Pais,Como Se Fosse Pecado,Conheço o Meu Lugar,Coração Selvagem,Corpos Terrestres,Cuidar do Homem,Dandy,De Primeira Grandeza,Depois Das Seis,Divina Comédia Humana,"Do Mar, do Céu, do Campo",E Que Tudo Mais Vá Para o Céu,Elegia Obscena,Em Resposta à Carta de Fã,Espacial,Extra Cool,Fotografia 3X4,"Galos, Noites e Quintais",Humano Hum,Jornal Blues (Canção Leve de Escárnio e Maldizer),Kitsch Metropolitanus,La Vida Es Sueño,Lamento do Marginal Bem Sucedido,Lira dos Vinte Anos,Máquina II,Medo de Avião,Meu Cordial Brasileiro,Meu Nome é Cem,Monólogo das Grandezas do Brasil,Mote e Glosa,Mucuripe,Na Hora do Almoço,Nada Como Viver,Não Leve Flores,No Maior Jazz,Notícia de Terra Civilizada,Num País Feliz,Objeto Direto,Ondas Tropicais,Onde Jazz Meu Coração?,Os Derradeiros Moicanos,Os Profissionais,Paraíso,Paraíso (1982),Paralelas,Pequeno Mapa do Tempo,Pequeno Perfil de Um Cidadão Comum,Ploft,Populus,Princesa do Meu Lugar,Quinhentos Anos de Quê?,Recitanda,Retórica Sentimental,Rock Romance de Um Robô Goliardo,S.A.,Se Você Tivesse Aparecido,Seixo Rolado,Senhoras do Amazonas,Sensual,Sujeito de Sorte,Tambor Tantã,Tocando Por Música,Todo Sujo de Batom,Tudo Outra Vez,Viva La Dolcezza,Voz da América,Ypê
Balada de Madame Frigidaire,0.10679774453317953,0.04836759556101183,0.053034172150649414,0.0726848013077395,0.0796060371659437,0.13915500528424274,0.11279181689340803,0.08896788399349351,0.05793884358145582,0.18125875964001384,1.000000000000001,0.12489252458268824,0.0,0.0708632150482379,0.07235590650739798,0.10371763547531407,0.030524557572168567,0.09106652129597693,0.0699042760207041,0.06432127405872463,0.08078655000407237,0.08865604345387673,0.12248593403660549,0.06279573804819741,0.13480110915445373,0.07453380782591587,0.10174261299076705,0.10960961089911936,0.020730828577772045,0.09521274820045733,0.06610160256115934,0.1263860875239984,0.09806186666488073,0.10166547903855118,0.06794203617231283,0.10294840833458145,0.033884125461868336,0.09946466439397664,0.12354790407243159,0.030111049460021806,0.15588791296903665,0.0892038889427805,0.06244069211860183,0.15739731524213202,0.07308899668366825,0.08122545907512721,0.11345890233867287,0.08651097757929409,0.007585825742648096,0.042837717577872136,0.09726168370159904,0.09958855183832616,0.16038143708745728,0.014760583226410651,0.05303507093831162,0.06675898869942187,0.04225529539783607,0.09542907314584932,0.07012324785451927,0.1041875927167354,0.04537610934395875,0.06222749375583466,0.07450764121844071,0.07588787383759033,0.0840115925738733,0.11024178417670905,0.12350397094908028,0.08034885218799165,0.06891420852438565,0.03838535807195696,0.09456769235889588,0.06822790296835896,0.025619198162095142,0.07726481181227927,0.08217059003931584,0.10694185117687759,0.05903360592681227,0.17865694658921155,0.061308165436365476,0.05301255386837169,0.08326133472166022,0.06103646001511532,0.08886915895426646,0.061347167617319835,0.12093868160055661,0.10844772729784198,0.09703855541365644,0.15711896620588453,0.09383956733124832,0.11426186342077138,0.04390814679586727
Balada do Amor,0.10971513640550087,0.04667330287322663,0.09146383020201712,0.13563531040194302,0.23605715584523362,0.08430476190892754,0.07902818499609054,0.06328928084560279,0.07596866866435016,0.15106633336181907,0.12489252458268824,1.0000000000000002,0.0,0.06158638260424364,0.054359724610099726,0.16735008104404783,0.06142227360393592,0.11787966549914723,0.07288824962879555,0.031240601003642832,0.07186470965293465,0.1273652539402844,0.10623566451742589,0.10083081255708938,0.11220402013383254,0.0962204786224943,0.17270916771320163,0.10571792656084458,0.009225847348270158,0.13141827122299204,0.0897422535717683,0.12787057252945283,0.13946228127758728,0.12233605695943066,0.03744782265130479,0.07910528503780262,0.04983696036807168,0.11611044765310304,0.1074695039770016,0.052566290918332065,0.13488799702821228,0.09446523203414502,0.03998582309742662,0.2466223235652962,0.06579816940239956,0.10289258560695744,0.16272200567050973,0.08878301217083827,0.0,0.03366319944160887,0.08188040609689029,0.10299137948524957,0.11784535994822425,0.0070764273382164285,0.06388914411639404,0.0331298419088323,0.05513847740711901,0.10363185113252657,0.1080277266328101,0.06333392741699148,0.08697439161671898,0.10134003131189548,0.07914232729194906,0.07585862181125184,0.08723945549072698,0.1233579801722724,0.16801313962734676,0.09192149356747437,0.15343074356850944,0.03617512718293385,0.08319053187388085,0.09222598361110301,0.02595919099570739,0.13697819723438295,0.10045310514591312,0.1162332128870041,0.0658230638934643,0.14823037071225412,0.1446433536474162,0.08809483254143086,0.12168516462119339,0.07157114905585987,0.11559705894026288,0.05634956204191147,0.12267324362722645,0.08164698962987228,0.12721934643469998,0.11542784611569348,0.07195020921814904,0.1512806177154533,0.06431868251700433
Bebelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00450470173123705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007199562664738261,0.0,0.0,0.0,0.0,0.018006265956358573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008221686309353935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beijo Molhado,0.0746365475266573,0.03726635218061188,0.05124943471274015,0.07061482595480406,0.04370703446174622,0.10140980837748594,0.061426761877476,0.006333858027868764,0.021790180605378903,0.08613831520100362,0.0708632150482379,0.06158638260424364,0.0,0.9999999999999996,0.02523851080680789,0.05448044333927409,0.06247145344998605,0.052288952696700135,0.09394888346635914,0.09634140003180511,0.0329697911493406,0.08278371216286373,0.0983828446814746,0.06326359371499497,0.07653327911039924,0.06056905371024141,0.08571759014985174,0.08495906434877647,0.044074400670586884,0.05136497227418421,0.08122572013149153,0.06067571954826103,0.05489897908546455,0.0754157438521202,0.064324862253749,0.05922598025023293,0.03824438050552938,0.08868273008054052,0.04584538511141202,0.03827771836471985,0.0875181302179766,0.06428560500417703,0.03658332300504427,0.09382513154436063,0.06719905460731965,0.032848031181071304,0.1597183509765971,0.0522362677205448,0.0033146380388290064,0.02868193427586245,0.08412006036179585,0.057223398561736145,0.0752439763894194,0.008795508865194776,0.05649972623332007,0.041645385696669,0.019914745482720354,0.08732729442591633,0.05716283193662495,0.07996579922416203,0.03442548973251332,0.04711010813523425,0.06673332398841078,0.06057777301250736,0.06715912129458736,0.06333311175386294,0.07252088126455745,0.048634136445099015,0.06727408815903821,0.025173904836683626,0.06548313883520455,0.05356771677198452,0.023837060545655188,0.04813910112116308,0.04011625047733987,0.06867788193585277,0.07471421382476334,0.15827884270874637,0.043228825314650526,0.042026672498890943,0.09046201442179352,0.049250322554804965,0.07354275947466403,0.030157027411588346,0.09958547498033393,0.04399111641121077,0.11641419695356219,0.11152843470160916,0.018759503378667018,0.08679772465688447,0.028545524576909176
Bel Prazer,0.06453398399293976,0.025201203041578874,0.031118004420021002,0.030715354549297413,0.03599801709287474,0.06239945003506115,0.05231806197298553,0.07603712024254616,0.03247298349612228,0.04817337477367456,0.07235590650739798,0.054359724610099726,0.0,0.02523851080680789,1.0000000000000002,0.06154639125147219,0.05401806158480215,0.0736357865476804,0.02592409631155087,0.031515012650127995,0.039891389873452004,0.10148776705651365,0.07023864774391769,0.032307953837757815,0.10366912547291776,0.0797554872927983,0.10978260529692031,0.07110480647401404,0.0013774534071671312,0.10577612086404992,0.05956767949577311,0.05822269226097204,0.07922690940006505,0.07994671781909661,0.032588875588797285,0.0668448413560514,0.02007441338252126,0.04863134783242101,0.05823741377427907,0.02790885169843748,0.13904154480583017,0.06697648110046019,0.0927835393258378,0.09456903695663037,0.04203668276010719,0.10135738125746793,0.06540589587970815,0.05110987221294243,0.0,0.008859515886188071,0.04173545348869864,0.05426750546088046,0.10472789290580005,0.0021042639713105085,0.01767845181445129,0.07158634226193686,0.07564689509666848,0.061468580033449356,0.05035334953249697,0.05229860653203438,0.029888767061635985,0.059183656733822566,0.06965456560762799,0.0595493756816631,0.08919625751156668,0.044843016043205106,0.08311892777899955,0.06538354264994546,0.03996916646146584,0.017031605076913856,0.07059962884384408,0.07209972207604987,0.008333876417272141,0.08792557739842836,0.04345693815862106,0.03853785500060662,0.03365977460682906,0.08784026505258224,0.03138071119243344,0.03405519000521315,0.09954431238528977,0.05078229061202572,0.18383915696954847,0.020763497597911917,0.06810604972133195,0.057718731689847785,0.06893323022087529,0.0928570508237012,0.056407852638389384,0.09035549958155588,0.058496355536353524
Bossa Em Palavrões,0.06084112210796707,0.0791277719458443,0.11924241534173331,0.19412657544301737,0.17366415809824323,0.13554186751343614,0.1404742305263074,0.026681587000206425,0.13488780673758266,0.1440608672145491,0.10371763547531407,0.16735008104404783,0.0,0.05448044333927409,0.06154639125147219,1.0000000000000004,0.06166423842277552,0.10266481011853067,0.051692072197314184,0.03262620901424658,0.07658048078894358,0.11583152376781113,0.10758067895443568,0.097452266963017,0.1722651805916114,0.08893494945866551,0.16562672051329486,0.07342553486901782,0.021687451449397002,0.098149642930172,0.04620087050529134,0.1207346791030109,0.14330548069213306,0.09121673660840027,0.046990379459598684,0.11065083477900353,0.057761218469238644,0.10139331714101357,0.1589848778210672,0.039371795416027436,0.1532908349986691,0.09083741149163248,0.033626593437528565,0.19981744591835254,0.08642517961645389,0.03378334065823745,0.12857781518284755,0.09537075791486094,0.0027839358271627914,0.03743106505689817,0.09130018376538679,0.11963958936479942,0.14680866205891072,0.018157440580802896,0.10082365936943186,0.08718189680137924,0.05481556487849287,0.14248253591719318,0.1122275255880424,0.09147785825445238,0.10716620564318013,0.10063605096027947,0.05353127383510187,0.0750387670468517,0.08126254296249648,0.11048058213895796,0.181682396813712,0.08759047111372138,0.11328564021556241,0.025657597543374246,0.10934284832030809,0.05482373018459493,0.03498380113083948,0.10768163062084642,0.12688356894106204,0.07289052584610412,0.09163518255912592,0.1360466820658506,0.10280096086842157,0.06529419515842697,0.12369265893571602,0.07521649744991034,0.12482160082928029,0.0425900994800636,0.1441146259975054,0.16092002810304012,0.05396085754127702,0.11838902991248512,0.03795556983719578,0.17254277150422764,0.09041586046267835
Brasileiramente Linda,0.024106065938883103,0.01056282575910259,0.033171031455615695,0.08373040950043845,0.07616232978495402,0.049302195469507794,0.026372931963457285,0.023572806967540893,0.030868025906003373,0.05216156287880249,0.030524557572168567,0.06142227360393592,0.0,0.06247145344998605,0.05401806158480215,0.06166423842277552,1.0000000000000002,0.04151104702676001,0.0653425257705689,0.01666085245740488,0.024550402182075225,0.04259090873126638,0.04912692246288293,0.062115500445584844,0.03894718133989736,0.04727956825070886,0.04352158747753498,0.05168550691482126,0.027230588104329892,0.045272400824501687,0.02512256935506474,0.03732170947991859,0.042715741748099216,0.05134961246087452,0.05049948846033767,0.030863230135178197,0.015413374572759535,0.05816580558060388,0.052133804894854696,0.022026009365103703,0.05639721957306785,0.030089226857338155,0.02880608131135699,0.0801541193254666,0.07940431529182865,0.01676270529727292,0.06414372334031948,0.018351556958749203,0.0,0.006876008277270279,0.037905236058635695,0.03815341725329911,0.0656893279932316,0.021666409006044985,0.03100263462470082,0.018259825362961845,0.01721221540798522,0.03542525237986857,0.08585312033316743,0.05708996890356794,0.022187692597018114,0.03833166334911234,0.036506151467593506,0.029373875375542965,0.024909350009338506,0.04730983447842101,0.04017276071555381,0.044783662675825314,0.03759273035676023,0.013633636314686446,0.038966537223733444,0.028644123644376598,0.015396875207257797,0.04111067485246384,0.022034375147536395,0.04967654965864473,0.059877195082373734,0.05087057148736161,0.025540450155771298,0.04276719161258268,0.0483666226037522,0.07512527581052214,0.05424423372476817,0.046065992307131515,0.09000770201899574,0.03260705018188295,0.03831671473808771,0.15874343153322085,0.010467856304806265,0.05022299640790299,0.015103654956046677
Brincando Com a Vida,0.08480946158133802,0.03972295151905571,0.10220942467675899,0.08701573101833272,0.08639034699514954,0.13452550073964173,0.12052511381661288,0.0934450032472739,0.07160583022639588,0.14676608287794637,0.09106652129597693,0.11787966549914723,0.0,0.052288952696700135,0.0736357865476804,0.10266481011853067,0.04151104702676001,1.0000000000000002,0.06549030625264822,0.029131716030936484,0.09253190011960631,0.13803045436940478,0.1686950729022707,0.17692441970448095,0.19878494568306473,0.14540268258744554,0.16211233518316695,0.19260763659236219,0.02683354869035246,0.13818720430467996,0.16399422553358317,0.15612195218408192,0.18139574514931253,0.14432966475394515,0.038737595778951105,0.1397104739611465,0.03311745493861023,0.10717211512856599,0.10947452552437277,0.011095526519796952,0.15985998153803538,0.13247478076619285,0.04153360782217255,0.1660311796350673,0.060144169596241664,0.07446704548396908,0.10373205351557273,0.06840127974831278,0.0,0.0485612484637103,0.13957744604415537,0.1044671842260045,0.14486911342506073,0.01060525910389699,0.08605717568743486,0.07236569891395292,0.05220927693910991,0.1355260840452398,0.08914441059848516,0.12278962961054138,0.03602132071298341,0.1417189522541147,0.0692116996463851,0.06988023239197713,0.03073194463489671,0.08414471742773239,0.1489689766522275,0.07537912023177726,0.16563699022471884,0.07838723912195897,0.09615481290624066,0.050214696059959485,0.039139894007706906,0.12114936446629392,0.055844623831716546,0.12716895071516207,0.03127441416127084,0.1648963084086346,0.04686625730169948,0.069177144324525,0.137395153573946,0.05474109379859369,0.12964755822239388,0.07570519045707388,0.07577011935193988,0.1313451405236013,0.09802679816528422,0.2264795105835192,0.05493724281639758,0.20383599091076568,0.041447445418132584
Brotinho de Bambu,0.06633904307685626,0.03109524708725277,0.053599838244355505,0.06279193030894198,0.05007714982815977,0.08033692655732595,0.0441353477422584,0.00642581143605281,0.045220840908372674,0.11673063158293767,0.0699042760207041,0.07288824962879555,0.0,0.09394888346635914,0.02592409631155087,0.051692072197314184,0.0653425257705689,0.06549030625264822,1.0,0.04349992931928284,0.026097014158561607,0.08608736696428493,0.08939443710490602,0.07107929886575118,0.08891652067335326,0.04875327895626631,0.07395389258897123,0.1292529994839966,0.010155851885858654,0.05026417449324437,0.07330045073358218,0.049650851578381255,0.06111029765929216,0.06986760447088344,0.07200597827127328,0.052249578767992806,0.03918495258882393,0.0922597260354447,0.041648906877303826,0.0310834218971377,0.06830441784324684,0.08778939202006501,0.03322215765204517,0.09519529457996635,0.08997965826140067,0.02915722582378001,0.11109016915812787,0.07313415889312207,0.0,0.021791745203787002,0.1100097316578677,0.06558520779531672,0.1015272076202138,0.007321804022453327,0.05303342328871489,0.01596918379551101,0.029331562403863864,0.07930567205264802,0.05356069031099503,0.07139536986054827,0.03116016557507725,0.052069557191683116,0.04582639185446917,0.059733743999885264,0.05506281025681205,0.0734523990798358,0.05786739354017293,0.0592675706428259,0.05483228784636014,0.025346722168477914,0.07574809776470966,0.06482959659045616,0.04278481941481525,0.06955814021615174,0.04473116893338105,0.06672166467915006,0.07135158712151898,0.12009045631928562,0.04546278444810259,0.04146441402591311,0.11593367095597021,0.05181918223462438,0.05456520264079914,0.01785695909173695,0.08729862717156356,0.05277867348845823,0.10350932700682297,0.10864573229728755,0.019526103019943963,0.09464043156330336,0.03179543262806256
Canção de Gesta de Um Trovador Eletrônico,0.050184209954354596,0.02296315795530302,0.08338672270921788,0.027786807014707475,0.039960685706338935,0.05976374100664388,0.053277093330810536,0.006874351799430051,0.015603823763275355,0.08525617291499334,0.06432127405872463,0.031240601003642832,0.0,0.09634140003180511,0.031515012650127995,0.03262620901424658,0.01666085245740488,0.029131716030936484,0.04349992931928284,1.0,0.023805134653910386,0.044674811874312596,0.04384518298373746,0.03465220763814464,0.04762108264422043,0.05589944365688234,0.053974007871827025,0.055980073040207315,0.006177774789539346,0.04757929076364583,0.16352991090721447,0.04584227920517208,0.0667526425884557,0.04092915198726146,0.03440535793002034,0.044080764127317144,0.026547097846119264,0.10503721487495633,0.05169914109422231,0.015402976176160597,0.07134551305798192,0.042171137334849694,0.02345029998232394,0.06730431949329739,0.03501480899582359,0.017141915947319404,0.07623052056555603,0.043143111304680945,0.0017275617525333005,0.02208459213834308,0.041907971604730324,0.03415931786767347,0.060196979339496276,0.007540692897207346,0.03628965633565259,0.022178932239070533,0.013698050372849076,0.04829257377457977,0.03643303373327705,0.07074189544230955,0.032931600044633906,0.030909342700029017,0.06268694552328112,0.04497417733738019,0.042677216428866176,0.09506220244201945,0.03773336897579802,0.04528258521874603,0.03361491052529279,0.013764174615514883,0.0495400385790671,0.05763564234364595,0.01791333935642709,0.02783184386789682,0.017376890952321557,0.04543068301965304,0.035942316536754865,0.588897202548166,0.027072883618885008,0.030184263598651447,0.04852302641955941,0.04479189211485463,0.042938586606238054,0.016616062845120544,0.07901661521169262,0.05505095290628337,0.06576393064942378,0.05204798606898811,0.01957109337154719,0.05435389207126956,0.024687903330249193
Carisma,0.05313802144287484,0.050558620527477706,0.05426981246254198,0.02938166743634671,0.012059922996463279,0.051557647517608086,0.10033628629112272,0.003727708212825247,0.09789414032955356,0.09417438749452438,0.08078655000407237,0.07186470965293465,0.0,0.0329697911493406,0.039891389873452004,0.07658048078894358,0.024550402182075225,0.09253190011960631,0.026097014158561607,0.023805134653910386,1.0,0.10179736243060328,0.0891926103616535,0.06147681674206162,0.1290938584199751,0.04144885542329228,0.07434733786368089,0.06193809895081678,0.007782762090394912,0.0755572864761672,0.05987667322763618,0.09081308679181,0.09926673127152504,0.06818321783958935,0.03718932994537836,0.09916583111151127,0.043909249367560306,0.06264305760537359,0.13188568702611533,0.02608894460170621,0.07162484579531975,0.07366671011562348,0.011828239754191769,0.07050713687277045,0.058625374654049774,0.03445674260690842,0.06725950170936147,0.06900024535596602,0.0,0.05131852620211798,0.05201236469103339,0.07089009856888914,0.15142299234701934,0.001829243106948259,0.024717133289251993,0.0481145903699238,0.024362830339642316,0.04956948388346994,0.09008293872484308,0.0957317623890391,0.06606558776547523,0.02432657184091479,0.021912664544888424,0.046377331387656894,0.02898584920775401,0.06513866261657068,0.07689279848882632,0.07384155339982944,0.05036963347482218,0.03537151465201394,0.09479753244015976,0.048982463114054284,0.037844684394377395,0.08143301101575,0.10562012865271268,0.066406587581971,0.0640100072781792,0.10380964132490637,0.07228306243081517,0.030551612196554702,0.03655057358660224,0.037373956970321316,0.045035426028656345,0.031827887956231746,0.050414298055701676,0.05413853464408404,0.030141347884421903,0.0732945105441657,0.01226377366929289,0.07777064541182158,0.02461119989105083
Caso Comum de Trânsito,0.1116005732054837,0.07340610947471886,0.14465132558260976,0.10113060927643758,0.07265943499915521,0.15043612286315305,0.08515626953064709,0.0480473699874784,0.07423006398494876,0.15114851077163335,0.08865604345387673,0.1273652539402844,0.0,0.08278371216286373,0.10148776705651365,0.11583152376781113,0.04259090873126638,0.13803045436940478,0.08608736696428493,0.044674811874312596,0.10179736243060328,1.0000000000000009,0.16609471597381106,0.11502503687258987,0.1838869613024159,0.11110516871819676,0.19401918999155096,0.16576021728597484,0.007502691117600299,0.10722575411741975,0.09295872455961067,0.14473860144253178,0.1457643052144731,0.14057229147800226,0.03692273435128371,0.16536408496662067,0.04913008356641401,0.19890874871975808,0.1423573651499238,0.034501502134161435,0.25571637805055875,0.16807316132975583,0.08061468211452964,0.18939256406841212,0.0803825237010447,0.04016094475730452,0.13441065014231857,0.11241607928894702,0.0020535232146503602,0.10810318631540333,0.1125579932260354,0.14288714057822316,0.18672076564082474,0.052330224438592636,0.09790337864827675,0.043286335998522864,0.07128899075319017,0.13834468655940851,0.06488040437510073,0.07506974655071466,0.07663840072256817,0.09566693187174988,0.07198657246882978,0.13432067229793193,0.05343984836721644,0.09258848209503362,0.16331740763436978,0.09571593178844891,0.1157898479679869,0.046540401257407174,0.14158231599096502,0.08140241546411146,0.054067881721453034,0.15667674131221018,0.12089033984590494,0.09930228293147314,0.08122289239334168,0.18609745076062303,0.08907675735913165,0.07827078321859982,0.15579122973768014,0.07970493588331348,0.1509794473783369,0.05171667294314767,0.10317295406972302,0.13444881516554727,0.17186797071599336,0.16086725688104436,0.023924195155387164,0.16899643407200526,0.05163333951663451
Clamor No Deserto,0.17550145249567078,0.10302358563401309,0.11151392806027517,0.09371894796448861,0.09025372724027013,0.19489304569948712,0.1266048977745627,0.03504262049048004,0.10077348722435193,0.19900581671402168,0.12248593403660549,0.10623566451742589,0.0,0.0983828446814746,0.07023864774391769,0.10758067895443568,0.04912692246288293,0.1686950729022707,0.08939443710490602,0.04384518298373746,0.0891926103616535,0.16609471597381106,1.0000000000000016,0.12871139884949526,0.2479273853314004,0.1567594711121587,0.1939275941388318,0.1817426198488642,0.030454861675499226,0.13381137349993372,0.1294049832020102,0.11391774678547278,0.15069111089779336,0.1907537845832488,0.04541930916981145,0.16819765319082136,0.07265552549463139,0.179709033166701,0.1203094503899871,0.027847796437036353,0.21068056871920085,0.17363144230178262,0.06107105930402975,0.19467597449121465,0.1062196066873254,0.0435278488403715,0.16398717502031818,0.13629643583122028,0.0,0.05978252397330369,0.16748633582978997,0.14889223966603934,0.18681504607120136,0.2502783486024472,0.08728887601147961,0.04520291823826267,0.09316362755498962,0.2156956991600927,0.08904542808387327,0.12806583297472116,0.05308017476629674,0.09133603193542318,0.06899863439352198,0.09287050768483544,0.04623361597636691,0.10612227662283423,0.16532570441535874,0.11403240404552384,0.13403567375257744,0.07283353182312875,0.11025883415158048,0.09201012368147067,0.046237527573386505,0.12615188984487802,0.13479358805381522,0.09959980951041904,0.0559424791663773,0.18667052181625846,0.08421307501444548,0.052871004234575185,0.14662460977176667,0.06160592981204839,0.12580462264258196,0.20507168557126318,0.13162102479259238,0.11696720952376242,0.12822658729342093,0.18051855083116017,0.03716047807416265,0.23769164351279498,0.07017269538959019
Comentários a Respeito de John,0.073193235631689,0.05896414364202427,0.070457263221995,0.07946930794023792,0.0483034565489002,0.108836710828622,0.06988229262413694,0.008920300979717043,0.053234077957466354,0.10541101097738358,0.06279573804819741,0.10083081255708938,0.0,0.06326359371499497,0.032307953837757815,0.097452266963017,0.062115500445584844,0.17692441970448095,0.07107929886575118,0.03465220763814464,0.06147681674206162,0.11502503687258987,0.12871139884949526,1.0000000000000002,0.11170773813485517,0.2204236936780772,0.13465873148966528,0.16866918319393187,0.019340954492754685,0.09321172073717121,0.07390881275376535,0.07384146325822513,0.10917336105686834,0.1200203829340252,0.04355108810945092,0.0841838807855646,0.03858599824697947,0.1016304047531546,0.10079601581567309,0.03897058169401398,0.13187339751626412,0.10902035688970016,0.012710570459099516,0.12184313848422873,0.08751812929832965,0.03644797932958752,0.11651878022508648,0.06666675380915463,0.002176821555326555,0.02892345946799971,0.13924438880106252,0.06706500667672786,0.12221589019195025,0.05725782492772737,0.053218918533242156,0.03531907944628817,0.027607182703847256,0.11850513488959914,0.0646936916504399,0.06396306942818307,0.06374776857939024,0.05512073941915216,0.07705747343645811,0.07632080242634737,0.04196459848334213,0.05559723990656389,0.11299085418084241,0.05312184131163612,0.14265163472568068,0.05097442312005473,0.07375035038932501,0.05416321610135368,0.03814038152801523,0.10087457837475541,0.0673733926942236,0.09964134402997198,0.05394401821696628,0.12716303175700347,0.06452976213232842,0.04038625822286012,0.0945791063178618,0.08139737951569957,0.07215562020549689,0.06403517591699859,0.1013072341533979,0.07502719593037283,0.07974757465220055,0.17219424296164798,0.01708589311036123,0.14737541791920494,0.035853081184078234
Como Nossos Pais,0.1522821040765658,0.09294973002609294,0.10768626935737677,0.1118714943958408,0.1456520210431926,0.24607093339180144,0.23595716332084024,0.05303322999223712,0.10101467402359192,0.18647452919528062,0.13480110915445373,0.11220402013383254,0.0,0.07653327911039924,0.10366912547291776,0.1722651805916114,0.03894718133989736,0.19878494568306473,0.08891652067335326,0.04762108264422043,0.1290938584199751,0.1838869613024159,0.2479273853314004,0.11170773813485517,1.0,0.13627683476681104,0.24607877003766135,0.19145618734259312,0.007282220493987323,0.15099014918992737,0.09368581569153926,0.13770963300624448,0.17521456802381105,0.1414031785961916,0.04362942830152856,0.18934632495983864,0.08066573204158706,0.14703519561333078,0.1820302300763486,0.025930412749787843,0.26096115833464195,0.1304831803519469,0.06118866906022384,0.21853710165484744,0.08892712490818366,0.04459742143358638,0.1990394014893631,0.12862735043421095,0.006676656369513428,0.049348856788628936,0.16860253019549667,0.20041850753906476,0.2316033045385966,0.0432171687821223,0.09022962415175682,0.0652851547888845,0.07227217439945706,0.20067828820911224,0.08967281991710738,0.1198873724522126,0.07498336857982253,0.10131740792704623,0.05576095854379253,0.06929326720842519,0.07614634600279958,0.1251607363431872,0.2252369409609574,0.15029919112359647,0.15406206558698946,0.061687345626833236,0.13086439052139637,0.1076081826854356,0.04368197735265131,0.12338818050276017,0.1485048339599923,0.2254100298272755,0.07352244830690242,0.18836585236145933,0.08497945526135264,0.0661086162058525,0.212744533517845,0.05991670558348613,0.13672398120884857,0.08561487865193354,0.10445801970706133,0.1515825582851388,0.12660346179277682,0.21362983473129307,0.06545698758556982,0.2134374012965232,0.061419792185382176
Como Se Fosse Pecado,0.11524861826609932,0.042296144873351774,0.08059091717455408,0.09787282449191594,0.06227765378367492,0.12267271677896092,0.1001535608542742,0.09524755992353813,0.058688044882217676,0.1203386806174752,0.07453380782591587,0.0962204786224943,0.0,0.06056905371024141,0.0797554872927983,0.08893494945866551,0.04727956825070886,0.14540268258744554,0.04875327895626631,0.05589944365688234,0.04144885542329228,0.11110516871819676,0.1567594711121587,0.2204236936780772,0.13627683476681104,1.0000000000000038,0.14739946378884414,0.13186016064480746,0.015025257023615313,0.12392112182491298,0.08291061859739406,0.11739897410065717,0.1313983988870913,0.13045203595058152,0.04109120916826542,0.09177411571850591,0.04903286058274278,0.10103821429008253,0.10209448565866143,0.01749565809957136,0.14579615915861055,0.1403673467645504,0.12434726371768065,0.15921171502402162,0.07058461329469785,0.04130624379466481,0.1254551901707404,0.08217622675457763,0.0,0.049408516506665764,0.13861542335860497,0.10181990320539319,0.1727819146192806,0.004304044170739888,0.09123380307278368,0.09089404355359233,0.08002947158729737,0.09980270120559336,0.11248334077805348,0.0979632988987915,0.04663899926177195,0.11582290924325496,0.07721389273412935,0.09986347274137183,0.06326636641345879,0.11935712228297117,0.11479491760500754,0.08535941514164534,0.10535013560304657,0.04080340874851709,0.17159881840765068,0.05881153001467797,0.038271753804914564,0.08709645808871376,0.06581011850450956,0.10994320281088583,0.04208522142111328,0.14430849866308573,0.08983929494517558,0.0436561883793747,0.11758637263136239,0.05671098922517605,0.12598961004852632,0.04612297955090112,0.12012776523647291,0.10361671182777954,0.11174770092940255,0.14011984753389797,0.03031735881489605,0.18893467836604813,0.057799552595565795
